,BIO_word,BIO_tag,sentence_id,BIO_type
2908,worlds,I-ni-no-kuni,262,I-game
2922,cyberpunk,B-cyberpunk,263,B-game
2923,2077,I-cyberpunk,263,I-game
2934,dead,B-dead-space,264,B-game
2935,space,I-dead-space,264,I-game
2946,fortnite,B-fortnite,265,B-game
2959,fortnite,B-fortnite,266,B-game
2968,banjo-kazooie,B-banjo-and-kazooie,267,B-game
2969,banjo-tooie,B-banjo-and-kazooie,268,B-game
2970,diddy,B-donkey-kong,269,B-game
2971,kong,I-donkey-kong,269,I-game
2972,racing,I-donkey-kong,269,I-game
2973,donkey,B-mario,270,B-game
2974,kong,I-mario,270,I-game
2975,64,I-donkey-kong,270,I-game
2976,f-zero,B-f-zero,271,B-game
2977,x,I-f-zero,271,I-game
2978,goldeneye,B-james-bond,272,B-game
2979,007,I-james-bond,272,I-game
2980,killer,B-killer-instinct,273,B-game
2981,instinct,I-killer-instinct,273,I-game
2982,mario,B-mario,274,B-game
2983,golf,I-mario,274,I-game
2984,mario,B-mario,275,B-game
2985,kart,I-mario,275,I-game
2986,64,I-mario,275,I-game
2987,mario,B-mario,276,B-game
2988,party,I-mario,276,I-game
2989,2,I-mario,276,I-game
2990,mario,B-mario,277,B-game
2991,tennis,I-mario,277,I-game
2992,nfl,B-nfl,278,B-game
2993,blitz,I-nfl,278,I-game
2994,2000,I-nfl,278,I-game
2995,ogre,B-ogre,279,B-game
2998,paper,B-mario,280,B-game
2999,mario,I-mario,280,I-game
3000,perfect,B-perfect-dark,281,B-game
3001,dark,I-perfect-dark,281,I-game
3002,pokemon,B-pokemon,282,B-game
3003,puzzle,I-pokemon,282,I-game
3004,league,I-pokemon,282,I-game
3005,pokemon,B-pokemon,283,B-game
3006,snap,I-pokemon,283,I-game
3007,pokemon,B-pokemon,284,B-game
3008,stadium,I-pokemon,284,I-game
3009,rayman,B-rayman,285,B-game
3010,2,I-rayman,285,I-game
3011,:,I-rayman,285,I-game
3012,the,I-rayman,285,I-game
3013,great,I-rayman,285,I-game
3014,escape,I-rayman,285,I-game
3015,resident,B-resident-evil,286,B-game
3016,evil,I-resident-evil,286,I-game
3017,2,I-resident-evil,286,I-game
3018,star,B-star-wars,287,B-game
3019,wars,I-star-wars,287,I-game
3020,:,I-star-wars,287,I-game
3021,rogue,I-star-wars,287,I-game
3022,squadron,I-star-wars,287,I-game
3023,super,B-mario,288,B-game
3024,mario,I-mario,288,I-game
3025,64,I-mario,288,I-game
3026,the,B-the-legend-of-zelda,289,B-game
3027,legend,I-the-legend-of-zelda,289,I-game
3028,of,I-the-legend-of-zelda,289,I-game
3029,zelda,B-the-legend-of-zelda,289,B-game
3030,:,I-the-legend-of-zelda,289,I-game
3031,majora,I-the-legend-of-zelda,289,I-game
3032,'s,I-the-legend-of-zelda,289,I-game
3033,mask,I-the-legend-of-zelda,289,I-game
3034,the,B-the-legend-of-zelda,290,B-game
3035,legend,I-the-legend-of-zelda,290,I-game
3036,of,I-the-legend-of-zelda,290,I-game
3037,zelda,B-the-legend-of-zelda,290,B-game
3038,:,I-the-legend-of-zelda,290,I-game
3039,ocarina,I-the-legend-of-zelda,290,I-game
3040,of,I-the-legend-of-zelda,290,I-game
3041,time,I-the-legend-of-zelda,290,I-game
3042,star,B-star-fox,291,B-game
3043,fox,I-star-fox,291,I-game
3044,64,I-star-fox,291,I-game
3045,super,B-pokemon,292,B-game
3046,smash,I-pokemon,292,I-game
3047,bros,I-pokemon,292,I-game
3048,.,I-pokemon,292,I-game
3049,tony,B-tony-hawks,293,B-game
3050,hawk,I-tony-hawks,293,I-game
3051,'s,I-tony-hawks,293,I-game
3052,pro,I-tony-hawks,293,I-game
3053,skater,I-tony-hawks,293,I-game
3054,2,I-tony-hawks,293,I-game
3055,wwf,B-wwf,294,B-game
3056,no,I-wwf,294,I-game
3057,mercy,I-wwf,294,I-game
3063,apex,B-titanfall,295,B-game
3064,legends,I-titanfall,295,I-game
3068,apex,B-titanfall,296,B-game
3069,legends,I-titanfall,296,I-game
3070,mobile,I-titanfall,296,I-game
3081,apex,B-titanfall,297,B-game
3082,legends,I-titanfall,297,I-game
3083,mobile,I-titanfall,297,I-game
3089,apex,B-titanfall,298,B-game
3090,legends,I-titanfall,298,I-game
3091,mobile,I-titanfall,298,I-game
3098,apex,B-titanfall,299,B-game
3099,legends,I-titanfall,299,I-game
3100,mobile,I-titanfall,299,I-game
3106,genshin,B-genshin-impact,300,B-game
3107,impact,I-genshin-impact,300,I-game
3115,horizon,B-horizon,301,B-game
3116,zero,I-horizon,301,I-game
3117,dawn,I-horizon,301,I-game
3126,dead,B-dead-space,302,B-game
3127,space,I-dead-space,302,I-game
3135,apex,B-titanfall,303,B-game
3136,legends,I-titanfall,303,I-game
3137,mobile,I-titanfall,303,I-game
3142,fallout,B-fallout,304,B-game
3147,fallout,B-fallout,304,B-game
3148,76,I-fallout,304,I-game
3154,fallout,B-fallout,304,B-game
3155,shelter,I-fallout,304,I-game
3157,god,B-god-of-war,305,B-game
3158,of,I-god-of-war,305,I-game
3159,war,I-god-of-war,305,I-game
3169,disney,B-disney,306,B-game
3180,cyberpunk,B-cyberpunk,307,B-game
3181,2077,I-cyberpunk,307,I-game
3198,dead,B-dead-space,308,B-game
3199,space,I-dead-space,308,I-game
3213,the,B-the-witcher,309,B-game
3214,witcher,I-the-witcher,309,I-game
3218,dead,B-dead-space,310,B-game
3219,space,I-dead-space,310,I-game
3228,cyberpunk,B-cyberpunk,311,B-game
3229,2077,I-cyberpunk,311,I-game
3244,dead,B-dead-space,312,B-game
3245,space,I-dead-space,312,I-game
3247,dead,B-dead-space,313,B-game
3248,space,I-dead-space,313,I-game
3251,gotham,B-batman,314,B-game
3252,knights,I-batman,314,I-game
3262,call,B-call-of-duty,315,B-game
3263,of,I-call-of-duty,315,I-game
3264,duty,I-call-of-duty,315,I-game
3272,call,B-call-of-duty,316,B-game
3273,of,I-call-of-duty,316,I-game
3274,duty,I-call-of-duty,316,I-game
3294,disney,B-disney,317,B-game
3296,call,B-call-of-duty,318,B-game
3297,of,I-call-of-duty,318,I-game
3298,duty,I-call-of-duty,318,I-game
3299,:,I-call-of-duty,318,I-game
3300,modern,I-call-of-duty,318,I-game
3301,warfare,I-call-of-duty,318,I-game
3302,2,I-call-of-duty,318,I-game
3325,up,B-disney,319,B-game
3329,apex,B-titanfall,320,B-game
3330,legends,I-titanfall,320,I-game
3331,mobile,I-titanfall,320,I-game
3337,call,B-call-of-duty,321,B-game
3338,of,I-call-of-duty,321,I-game
3339,duty,I-call-of-duty,321,I-game
3340,:,I-call-of-duty,321,I-game
3341,warzone,I-call-of-duty,321,I-game
3354,call,B-call-of-duty,322,B-game
3355,of,I-call-of-duty,322,I-game
3356,duty,I-call-of-duty,322,I-game
3357,:,I-call-of-duty,322,I-game
3358,warzone,I-call-of-duty,322,I-game
3364,gotham,B-batman,323,B-game
3365,knights,I-batman,323,I-game
3387,cars,B-disney,324,B-game
3392,pokemon,B-pokemon,325,B-game
3400,splatoon,B-splatoon,325,B-game
3401,3,I-splatoon,325,I-game
3407,god,B-god-of-war,326,B-game
3408,of,I-god-of-war,326,I-game
3409,war,I-god-of-war,326,I-game
3421,call,B-call-of-duty,327,B-game
3422,of,I-call-of-duty,327,I-game
3423,duty,I-call-of-duty,327,I-game
3424,:,I-call-of-duty,327,I-game
3425,modern,I-call-of-duty,327,I-game
3426,warfare,I-call-of-duty,327,I-game
3427,2,I-call-of-duty,327,I-game
3443,nba,B-nba,328,B-game
3444,2k23,I-nba,328,I-game
3451,horizon,B-horizon,329,B-game
3452,forbidden,I-horizon,329,I-game
3453,west,I-horizon,329,I-game
3461,the,B-the-last-of-us,330,B-game
3462,last,I-the-last-of-us,330,I-game
3463,of,I-the-last-of-us,330,I-game
3464,us,I-the-last-of-us,330,I-game
3477,dead,B-dead-space,331,B-game
3478,space,I-dead-space,331,I-game
3496,soccer,B-dora-the-explorer,332,B-game
3499,call,B-call-of-duty,332,B-game
3500,of,I-call-of-duty,332,I-game
3501,duty,I-call-of-duty,332,I-game
3505,sonic,B-sonic-the-hedgehog,333,B-game
3506,frontiers,I-sonic-the-hedgehog,333,I-game
3508,monster,B-monster-hunter,333,B-game
3509,hunter,I-monster-hunter,333,I-game
3520,ea,B-nfl,334,B-game
3521,sports,I-nfl,334,I-game
3533,ea,B-nfl,335,B-game
3534,sports,I-nfl,335,I-game
3547,apex,B-titanfall,336,B-game
3548,legends,I-titanfall,336,I-game
3549,mobile,I-titanfall,336,I-game
3556,gotham,B-batman,337,B-game
3557,knights,I-batman,337,I-game
3572,horizon,B-horizon,338,B-game
3573,forbidden,I-horizon,338,I-game
3574,west,I-horizon,338,I-game
3584,gran,B-gran-turismo,339,B-game
3585,turismo,I-gran-turismo,339,I-game
3586,7,I-gran-turismo,339,I-game
3592,diablo,B-diablo,340,B-game
3593,immortal,I-diablo,340,I-game
3614,ea,B-nfl,341,B-game
3615,sports,I-nfl,341,I-game
3627,dead,B-dead-space,342,B-game
3628,space,I-dead-space,342,I-game
3635,fallout,B-fallout,342,B-game
3636,76,I-fallout,342,I-game
3642,super,B-mario,343,B-game
3643,mario,I-mario,343,I-game
3644,64,I-mario,343,I-game
3646,saw,B-saw,343,B-game
3659,gremlins,B-gremlins,344,B-game
3660,apex,B-titanfall,345,B-game
3661,legends,I-titanfall,345,I-game
3662,mobile,I-titanfall,345,I-game
3680,up,B-disney,346,B-game
3690,apex,B-titanfall,347,B-game
3691,legends,I-titanfall,347,I-game
3692,mobile,I-titanfall,347,I-game
3701,ghostbusters,B-ghostbusters,348,B-game
3705,gotham,B-batman,349,B-game
3706,knights,I-batman,349,I-game
3711,gotham,B-batman,350,B-game
3712,knights,I-batman,350,I-game
3717,madden,B-nfl,351,B-game
3718,nfl,I-nfl,351,I-game
3719,23,I-nfl,351,I-game
3726,madden,B-nfl,352,B-game
3727,nfl,I-nfl,352,I-game
3728,23,I-nfl,352,I-game
3734,god,B-god-of-war,353,B-game
3735,of,I-god-of-war,353,I-game
3736,war,I-god-of-war,353,I-game
3741,spider-man,B-spider-man,354,B-game
3761,call,B-call-of-duty,355,B-game
3762,of,I-call-of-duty,355,I-game
3763,duty,I-call-of-duty,355,I-game
3764,:,I-call-of-duty,355,I-game
3765,modern,I-call-of-duty,355,I-game
3766,warfare,I-call-of-duty,355,I-game
3767,2,I-call-of-duty,355,I-game
3778,call,B-call-of-duty,356,B-game
3779,of,I-call-of-duty,356,I-game
3780,duty,I-call-of-duty,356,I-game
3781,:,I-call-of-duty,356,I-game
3782,modern,I-call-of-duty,356,I-game
3783,warfare,I-call-of-duty,356,I-game
3784,2,I-call-of-duty,356,I-game
3797,sonic,B-sonic-the-hedgehog,357,B-game
3798,frontiers,I-sonic-the-hedgehog,357,I-game
3805,pinball,B-mario,357,B-game
3818,apex,B-titanfall,358,B-game
3819,legends,I-titanfall,358,I-game
3820,call,B-call-of-duty,359,B-game
3821,of,I-call-of-duty,359,I-game
3822,duty,I-call-of-duty,359,I-game
3823,:,I-call-of-duty,359,I-game
3824,modern,I-call-of-duty,359,I-game
3825,warfare,I-call-of-duty,359,I-game
3826,2,I-call-of-duty,359,I-game
3834,apex,B-titanfall,360,B-game
3835,legends,I-titanfall,360,I-game
3836,mobile,I-titanfall,360,I-game
3842,dead,B-dead-space,361,B-game
3843,space,I-dead-space,361,I-game
3853,nhl,B-nhl,362,B-game
3854,23,I-nhl,362,I-game
3860,nhl,B-nhl,363,B-game
3861,23,I-nhl,363,I-game
3865,apex,B-titanfall,364,B-game
3866,legends,I-titanfall,364,I-game
3867,mobile,I-titanfall,364,I-game
3877,gotham,B-batman,365,B-game
3878,knights,I-batman,365,I-game
3891,nioh,B-nioh,366,B-game
3892,2,I-nioh,366,I-game
3909,frozen,B-disney,367,B-game
3916,ea,B-nfl,368,B-game
3917,sports,I-nfl,368,I-game
3928,golf,B-mario,368,B-game
3932,apex,B-titanfall,369,B-game
3933,legends,I-titanfall,369,I-game
3934,mobile,I-titanfall,369,I-game
3954,up,B-disney,370,B-game
3955,gotham,B-batman,371,B-game
3956,knights,I-batman,371,I-game
3972,apex,B-titanfall,372,B-game
3973,legends,I-titanfall,372,I-game
3978,apex,B-titanfall,373,B-game
3979,legends,I-titanfall,373,I-game
3980,mobile,I-titanfall,373,I-game
3995,minecraft,B-minecraft,374,B-game
4015,persona,B-megami-tensei,375,B-game
4016,5,I-megami-tensei,375,I-game
4017,royal,I-megami-tensei,375,I-game
4027,ghostbusters,B-ghostbusters,376,B-game
4028,:,I-ghostbusters,376,I-game
4029,spirits,I-ghostbusters,376,I-game
4030,unleashed,I-ghostbusters,376,I-game
4034,ghostbusters,B-ghostbusters,377,B-game
4035,borderlands,B-borderlands,378,B-game
4037,call,B-call-of-duty,379,B-game
4038,of,I-call-of-duty,379,I-game
4039,duty,I-call-of-duty,379,I-game
4041,destiny,B-destiny,380,B-game
4042,2,I-destiny,380,I-game
4043,diablo,B-diablo,381,B-game
4044,3,I-diablo,381,I-game
4045,final,B-final-fantasy,382,B-game
4046,fantasy,I-final-fantasy,382,I-game
4048,lego,B-lego,383,B-game
4049,star,I-lego,383,I-game
4050,wars,I-lego,383,I-game
4051,:,I-lego,383,I-game
4052,the,I-lego,383,I-game
4053,skywalker,I-lego,383,I-game
4054,saga,I-lego,383,I-game
4055,nioh,B-nioh,384,B-game
4056,2,I-nioh,384,I-game
4057,sackboy,B-littlebigplanet,385,B-game
4058,:,I-littlebigplanet,385,I-game
4059,a,I-littlebigplanet,385,I-game
4060,big,I-littlebigplanet,385,I-game
4061,adventure,I-littlebigplanet,385,I-game
4062,stranger,B-final-fantasy,386,B-game
4063,of,I-final-fantasy,386,I-game
4064,paradise,I-final-fantasy,386,I-game
4065,:,I-final-fantasy,386,I-game
4066,final,B-final-fantasy,386,B-game
4067,fantasy,I-final-fantasy,386,I-game
4068,origin,I-final-fantasy,386,I-game
4069,warhammer,B-warhammer,387,B-game
4070,:,I-warhammer,387,I-game
4071,chaosbane,I-warhammer,387,I-game
4072,spider-man,B-spider-man,388,B-game
4073,2,I-spider-man,388,I-game
4088,god,B-god-of-war,389,B-game
4089,of,I-god-of-war,389,I-game
4090,war,I-god-of-war,389,I-game
4117,cyberpunk,B-cyberpunk,390,B-game
4118,2077,I-cyberpunk,390,I-game
4121,god,B-god-of-war,391,B-game
4122,of,I-god-of-war,391,I-game
4123,war,I-god-of-war,391,I-game
4135,apex,B-titanfall,392,B-game
4136,legends,I-titanfall,392,I-game
4146,apex,B-titanfall,393,B-game
4147,legends,I-titanfall,393,I-game
4150,blazblue,B-blazblue,394,B-game
4151,:,I-blazblue,394,I-game
4152,cross,I-blazblue,394,I-game
4153,tag,I-blazblue,394,I-game
4154,battle,I-blazblue,394,I-game
4155,dragon,B-dragon-ball,395,B-game
4156,ball,I-dragon-ball,395,I-game
4157,fighterz,I-dragon-ball,395,I-game
4158,ea,B-ufc,396,B-game
4159,sports,I-ufc,396,I-game
4160,ufc,I-ufc,396,I-game
4161,4,I-ufc,396,I-game
4162,granblue,B-granblue-fantasy,397,B-game
4163,fantasy,I-granblue-fantasy,397,I-game
4164,:,I-granblue-fantasy,397,I-game
4165,versus,I-granblue-fantasy,397,I-game
4166,guilty,B-guilty-gear,398,B-game
4167,gear,I-guilty-gear,398,I-game
4169,injustice,B-dc-comics,399,B-game
4170,2,I-dc-comics,399,I-game
4171,the,B-the-king-of-fighters,400,B-game
4172,king,I-the-king-of-fighters,400,I-game
4173,of,I-the-king-of-fighters,400,I-game
4174,fighters,I-the-king-of-fighters,400,I-game
4175,xv,I-the-king-of-fighters,400,I-game
4176,mortal,B-mortal-kombat,401,B-game
4177,kombat,I-mortal-kombat,401,I-game
4178,11,I-mortal-kombat,401,I-game
4181,samurai,B-samurai-shodown,402,B-game
4182,shodown,I-samurai-shodown,402,I-game
4183,street,B-street-fighter,403,B-game
4184,fighter,I-street-fighter,403,I-game
4185,v,I-street-fighter,403,I-game
4186,:,I-street-fighter,403,I-game
4187,champion,I-street-fighter,403,I-game
4188,edition,I-street-fighter,403,I-game
4189,tekken,B-tekken,404,B-game
4190,7,I-tekken,404,I-game
4191,ultimate,B-street-fighter,405,B-game
4192,marvel,I-street-fighter,405,I-game
4193,vs.,I-street-fighter,405,I-game
4194,capcom,I-street-fighter,405,I-game
4195,3,I-street-fighter,405,I-game
4196,virtua,B-virtua-fighter,406,B-game
4197,fighter,I-virtua-fighter,406,I-game
4201,silent,B-silent-hill,407,B-game
4202,hill,I-silent-hill,407,I-game
4212,resident,B-resident-evil,407,B-game
4213,evil,I-resident-evil,407,I-game
4214,re,I-resident-evil,407,I-game
4215,:,I-resident-evil,407,I-game
4216,verse,I-resident-evil,407,I-game
4221,gotham,B-batman,408,B-game
4222,knights,I-batman,408,I-game
4234,gotham,B-batman,409,B-game
4235,knights,I-batman,409,I-game
4251,iron,B-iron-man,410,B-game
4252,man,I-iron-man,410,I-game
4255,final,B-final-fantasy,411,B-game
4256,fantasy,I-final-fantasy,411,I-game
4272,resident,B-resident-evil,412,B-game
4273,evil,I-resident-evil,412,I-game
4274,4,I-resident-evil,412,I-game
4278,resident,B-resident-evil,412,B-game
4279,evil,I-resident-evil,412,I-game
4280,2,I-resident-evil,412,I-game
4281,digimon,B-digimon,413,B-game
4282,world,I-digimon,413,I-game
4283,:,I-digimon,413,I-game
4284,next,I-digimon,413,I-game
4285,order,I-digimon,413,I-game
4295,apex,B-titanfall,414,B-game
4296,legends,I-titanfall,414,I-game
4309,call,B-call-of-duty,415,B-game
4310,of,I-call-of-duty,415,I-game
4311,duty,I-call-of-duty,415,I-game
4312,:,I-call-of-duty,415,I-game
4313,modern,I-call-of-duty,415,I-game
4314,warfare,I-call-of-duty,415,I-game
4315,2,I-call-of-duty,415,I-game
4328,call,B-call-of-duty,416,B-game
4329,of,I-call-of-duty,416,I-game
4330,duty,I-call-of-duty,416,I-game
4331,gotham,B-batman,417,B-game
4332,knights,I-batman,417,I-game
4339,gotham,B-batman,418,B-game
4340,knights,I-batman,418,I-game
4346,up,B-disney,419,B-game
4349,god,B-god-of-war,420,B-game
4350,of,I-god-of-war,420,I-game
4351,war,I-god-of-war,420,I-game
4364,fortnite,B-fortnite,421,B-game
4376,resident,B-resident-evil,422,B-game
4377,evil,I-resident-evil,422,I-game
4378,4,I-resident-evil,422,I-game
4387,resident,B-resident-evil,423,B-game
4388,evil,I-resident-evil,423,I-game
4389,village,I-resident-evil,423,I-game
4395,resident,B-resident-evil,424,B-game
4396,evil,I-resident-evil,424,I-game
4397,4,I-resident-evil,424,I-game
4411,resident,B-resident-evil,425,B-game
4412,evil,I-resident-evil,425,I-game
4420,resident,B-resident-evil,426,B-game
4421,evil,I-resident-evil,426,I-game
4422,village,I-resident-evil,426,I-game
4428,resident,B-resident-evil,427,B-game
4429,evil,I-resident-evil,427,I-game
4430,village,I-resident-evil,427,I-game
4436,resident,B-resident-evil,428,B-game
4437,evil,I-resident-evil,428,I-game
4438,4,I-resident-evil,428,I-game
4442,pokemon,B-pokemon,429,B-game
4443,scarlet,I-pokemon,429,I-game
4453,god,B-god-of-war,430,B-game
4454,of,I-god-of-war,430,I-game
4455,war,I-god-of-war,430,I-game
4473,resident,B-resident-evil,431,B-game
4474,evil,I-resident-evil,431,I-game
4477,god,B-god-of-war,432,B-game
4478,of,I-god-of-war,432,I-game
4479,war,I-god-of-war,432,I-game
4497,saw,B-saw,433,B-game
4510,saw,B-saw,434,B-game
4514,up,B-disney,435,B-game
4522,persona,B-megami-tensei,436,B-game
4523,5,I-megami-tensei,436,I-game
4524,royal,I-megami-tensei,436,I-game
4533,persona,B-megami-tensei,437,B-game
4534,5,I-megami-tensei,437,I-game
4535,royal,I-megami-tensei,437,I-game
4541,persona,B-megami-tensei,438,B-game
4542,5,I-megami-tensei,438,I-game
4543,royal,I-megami-tensei,438,I-game
4553,gotham,B-batman,439,B-game
4554,knights,I-batman,439,I-game
4566,gotham,B-batman,440,B-game
4567,knights,I-batman,440,I-game
4569,gotham,B-batman,441,B-game
4570,knights,I-batman,441,I-game
4578,gotham,B-batman,442,B-game
4579,knights,I-batman,442,I-game
4585,resident,B-resident-evil,443,B-game
4586,evil,I-resident-evil,443,I-game
4587,re,I-resident-evil,443,I-game
4588,:,I-resident-evil,443,I-game
4589,verse,I-resident-evil,443,I-game
4596,call,B-call-of-duty,444,B-game
4597,of,I-call-of-duty,444,I-game
4598,duty,I-call-of-duty,444,I-game
4599,:,I-call-of-duty,444,I-game
4600,modern,I-call-of-duty,444,I-game
4601,warfare,I-call-of-duty,444,I-game
4602,2,I-call-of-duty,444,I-game
4606,resident,B-resident-evil,445,B-game
4607,evil,I-resident-evil,445,I-game
4608,4,I-resident-evil,445,I-game
4615,god,B-god-of-war,446,B-game
4616,of,I-god-of-war,446,I-game
4617,war,I-god-of-war,446,I-game
4630,assassin,B-assassins-creed,447,B-game
4631,'s,I-assassins-creed,447,I-game
4632,creed,I-assassins-creed,447,I-game
4641,call,B-call-of-duty,448,B-game
4642,of,I-call-of-duty,448,I-game
4643,duty,I-call-of-duty,448,I-game
4644,:,I-call-of-duty,448,I-game
4645,modern,I-call-of-duty,448,I-game
4646,warfare,I-call-of-duty,448,I-game
4647,2,I-call-of-duty,448,I-game
4657,fallout,B-fallout,449,B-game
4658,4,I-fallout,449,I-game
4670,apex,B-titanfall,450,B-game
4671,legends,I-titanfall,450,I-game
4690,apex,B-titanfall,451,B-game
4691,legends,I-titanfall,451,I-game
4711,apex,B-titanfall,452,B-game
4712,legends,I-titanfall,452,I-game
4714,apex,B-titanfall,453,B-game
4715,legends,I-titanfall,453,I-game
4724,persona,B-megami-tensei,454,B-game
4725,5,I-megami-tensei,454,I-game
4726,royal,I-megami-tensei,454,I-game
4738,fallout,B-fallout,455,B-game
4741,diablo,B-diablo,456,B-game
4742,3,I-diablo,456,I-game
4757,call,B-call-of-duty,457,B-game
4758,of,I-call-of-duty,457,I-game
4759,duty,I-call-of-duty,457,I-game
4777,god,B-god-of-war,458,B-game
4778,of,I-god-of-war,458,I-game
4779,war,I-god-of-war,458,I-game
4789,monster,B-monster-hunter,459,B-game
4790,hunter,I-monster-hunter,459,I-game
4791,rise,I-monster-hunter,459,I-game
4800,the,B-the-witcher,460,B-game
4801,witcher,I-the-witcher,460,I-game
4808,god,B-god-of-war,461,B-game
4809,of,I-god-of-war,461,I-game
4810,war,I-god-of-war,461,I-game
4819,apex,B-titanfall,462,B-game
4820,legends,I-titanfall,462,I-game
4827,up,B-disney,462,B-game
4843,god,B-god-of-war,463,B-game
4844,of,I-god-of-war,463,I-game
4845,war,I-god-of-war,463,I-game
4862,up,B-disney,464,B-game
4868,call,B-call-of-duty,465,B-game
4869,of,I-call-of-duty,465,I-game
4870,duty,I-call-of-duty,465,I-game
4871,:,I-call-of-duty,465,I-game
4872,modern,I-call-of-duty,465,I-game
4873,warfare,I-call-of-duty,465,I-game
4874,2,I-call-of-duty,465,I-game
4891,deadpool,B-deadpool,466,B-game
4905,gotham,B-batman,467,B-game
4906,knights,I-batman,467,I-game
4916,gotham,B-batman,468,B-game
4917,knights,I-batman,468,I-game
4924,call,B-call-of-duty,469,B-game
4925,of,I-call-of-duty,469,I-game
4926,duty,I-call-of-duty,469,I-game
4927,:,I-call-of-duty,469,I-game
4928,modern,I-call-of-duty,469,I-game
4929,warfare,I-call-of-duty,469,I-game
4930,2,I-call-of-duty,469,I-game
4936,call,B-call-of-duty,470,B-game
4937,of,I-call-of-duty,470,I-game
4938,duty,I-call-of-duty,470,I-game
4939,:,I-call-of-duty,470,I-game
4940,modern,I-call-of-duty,470,I-game
4941,warfare,I-call-of-duty,470,I-game
4942,2,I-call-of-duty,470,I-game
4953,god,B-god-of-war,471,B-game
4954,of,I-god-of-war,471,I-game
4955,war,I-god-of-war,471,I-game
4970,call,B-call-of-duty,472,B-game
4971,of,I-call-of-duty,472,I-game
4972,duty,I-call-of-duty,472,I-game
4973,:,I-call-of-duty,472,I-game
4974,modern,I-call-of-duty,472,I-game
4975,warfare,I-call-of-duty,472,I-game
4976,2,I-call-of-duty,472,I-game
4985,sackboy,B-littlebigplanet,473,B-game
4986,:,I-littlebigplanet,473,I-game
